label,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22
0,1,9,17,3581,7906,7968,13012,13309,188203,1481042,1534437,1541001,1541007,1541033,1543495,1543504,1543522,1543945,1543950,1544018,1544193,1544252
0,1,10,19,3583,7907,7931,12997,13304,13335,584809,1534418,1541001,1541007,1541836,1543495,1543504,1543703,1543947,1543950,1544018,1544187,1544266
0,1,10,30,3593,7907,7931,12997,13304,13335,291516,1534734,1541001,1541007,1541057,1543495,1543504,1543521,1543945,1543952,1544018,1544188,1544248
0,1,9,137,3671,7917,7931,12997,13304,13335,291516,1534868,1541001,1541007,1541402,1543495,1543504,1543637,1543946,1543952,1544057,1544187,1544263
0,1,10,22,3586,7907,7931,12997,13304,13335,291516,1534417,1541001,1541007,1541214,1543495,1543504,1543553,1543945,1543957,1544032,1544209,1544262
0,1,10,30,3593,7907,7931,12997,13304,13335,298528,1536606,1541001,1541007,1541088,1543495,1543504,1543557,1543947,1543951,1544024,1544194,1544260
0,1,9,18,3582,7908,7931,12997,13304,13335,845111,1534496,1541001,1541007,1541029,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544265
1,1,9,21,3584,7909,7931,12997,13304,13335,291516,1534529,1541001,1541007,1541247,1543496,1543505,1543626,1543946,1543951,1544023,1544187,1544255
0,1,9,29,3592,7907,7931,12997,13304,13335,291570,1534429,1541001,1541007,1541232,1543495,1543504,1543603,1543946,1543978,1544026,1544197,1544251
1,1,10,31,3595,7907,7931,12997,13304,13335,291516,1534535,1541001,1541007,1541104,1543495,1543504,1543604,1543945,1543986,1544022,1544190,1544264
0,1,9,17,3581,7906,7935,12998,13308,13335,296823,1534425,1541001,1541007,1541049,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544267
0,1,9,17,3581,7906,7962,13008,13305,13335,291524,1534429,1541001,1541007,1541183,1543495,1543504,1543641,1543946,1543958,1544026,1544197,1544269
0,1,9,42,3604,7907,7931,12997,13304,13335,291516,1534418,1541001,1541007,1541212,1543495,1543504,1543553,1543945,1543957,1544018,1544209,1544261
0,1,10,30,3593,7907,7931,12997,13304,13335,291722,1534559,1541001,1541007,1541351,1543495,1543504,1543521,1543945,1543950,1544018,1544188,1544263
0,1,9,17,3581,7906,7939,12998,13307,157664,375483,1534495,1541001,1541008,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544255
0,1,9,17,3581,7906,7932,12999,13305,13335,376151,1534426,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543958,1544031,1544191,1544256
0,1,9,33,3597,7907,7931,12997,13304,13335,451175,1534430,1541001,1541007,1541464,1543495,1543504,1543639,1543946,1543950,1544020,1544187,1544262
0,1,9,43,3605,7908,7931,12997,13304,13335,291516,1535029,1541001,1541007,1541037,1543495,1543504,1543543,1543946,1543950,1544018,1544201,1544260
0,1,9,96,3585,7907,7931,12997,13304,13335,298299,1534789,1541001,1541007,1541323,1543496,1543505,1543594,1543945,1543950,1544018,1544188,1544255
0,1,9,33,3597,7907,7931,12997,13304,13335,587543,1534581,1541001,1541007,1541049,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544257
0,1,10,19,3583,7907,7931,12997,13304,13335,804809,1534603,1541001,1541007,1541012,1543495,1543504,1543518,1543947,1543951,1544020,1544194,1544257
1,1,9,98,3648,7911,7931,12997,13304,13335,1104811,1534498,1541001,1541007,1541163,1543495,1543504,1543520,1543945,1543950,1544019,1544188,1544257
0,1,9,18,3582,7908,7931,12997,13304,13335,291517,1534409,1541001,1541007,1541125,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544264
0,1,9,17,3581,7906,7938,13003,13305,13335,294146,1535358,1541001,1541007,1541032,1543495,1543504,1543537,1543946,1543966,1544018,1544203,1544259
0,1,10,17,3581,7906,8852,13008,13305,13335,291566,1534466,1541001,1541007,1542271,1543496,1543504,1543539,1543946,1543963,1544026,1544197,1544256
0,1,9,17,3581,7906,7938,13003,13305,13335,360962,1534542,1541001,1541007,1541032,1543495,1543504,1543537,1543946,1543966,1544018,1544203,1544259
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1535002,1541001,1541007,1541023,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544260
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534423,1541001,1541007,1541062,1543495,1543504,1543540,1543945,1543950,1544041,1544188,1544260
0,2,9,748,4196,7906,7931,12997,13304,13334,838528,1534446,1541002,1541007,1541096,1543495,1543504,1543557,1543947,1543951,1544018,1544194,1544249
0,3,10,17,3581,7906,8114,12997,13305,13334,291516,1534419,1541003,1541009,1541111,1543495,1543504,1543608,1543946,1543973,1544046,1544192,1544260
0,2,9,80,3581,7906,7931,12997,13304,13334,291516,1534891,1541002,1541007,1541175,1543495,1543504,1543565,1543945,1543950,1544018,1544188,1544250
0,1,9,18,3582,7908,7931,12997,13304,13335,306840,1534913,1541001,1541007,1541036,1543495,1543504,1543542,1543945,1543950,1544019,1544198,1544270
0,1,9,18,3582,7908,7931,12997,13304,13335,1217203,1535036,1541001,1541007,1541023,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544257
1,1,9,18,3582,7908,7931,12997,13304,13335,315593,1534435,1541001,1541008,1541036,1543495,1543504,1543542,1543945,1543950,1544018,1544198,1544256
0,1,10,24,3583,7907,7931,12997,13304,13335,291524,1534429,1541001,1541007,1541123,1543495,1543504,1543539,1543946,1543963,1544026,1544197,1544248
0,1,9,17,3581,7906,7935,12998,13308,13335,1244854,1534410,1541001,1541007,1541037,1543495,1543504,1543543,1543946,1543950,1544018,1544201,1544261
1,1,9,17,3581,7906,7951,12998,13305,13335,305733,1534863,1541001,1541007,1541034,1543495,1543504,1543522,1543945,1543950,1544075,1544193,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,349868,1534414,1541001,1541007,1541146,1543495,1543504,1543524,1543945,1543952,1544019,1544188,1544271
0,1,9,58,3608,7907,7931,12997,13304,13335,395081,1534640,1541001,1541007,1541196,1543497,1543506,1543522,1543945,1543950,1544018,1544193,1544249
0,1,10,23,3587,7907,7931,12997,13304,13335,528615,1534409,1541001,1541007,1541058,1543495,1543504,1543521,1543945,1543951,1544018,1544188,1544259
0,1,10,32,3596,7907,7931,12997,13304,13335,293788,1535035,1541001,1541007,1541061,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544250
1,1,10,353,3839,7918,7931,12997,13304,13335,508278,1534489,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543960,1544022,1544190,1544251
0,1,9,17,3581,7906,7933,13000,13305,13334,319024,1534722,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543959,1544024,1544190,1544265
0,1,9,17,3581,7906,7934,13001,13305,13335,1180540,1534471,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544256
0,1,10,20,3585,7907,7931,12997,13304,13335,291518,1534536,1541001,1541007,1541045,1543495,1543504,1543532,1543947,1543962,1544018,1544195,1544248
0,1,9,17,3581,7906,7942,12998,13305,13335,681920,1534599,1541001,1541007,1541048,1543495,1543504,1543533,1543945,1543974,1544018,1544188,1544249
0,1,10,22,3586,7907,7931,12997,13304,13335,310872,1534409,1541001,1541007,1541209,1543495,1543504,1543553,1543945,1543957,1544018,1544209,1544269
0,1,9,17,3581,7906,8105,12998,13306,13335,291516,1534523,1541001,1541007,1541144,1543495,1543504,1543548,1543945,1543964,1544021,1544208,1544255
0,1,9,17,3581,7906,8037,13008,13311,13335,715120,1534476,1541001,1541007,1541145,1543495,1543504,1543548,1543946,1543963,1544021,1544208,1544268
0,1,9,17,3581,7906,7974,12998,13305,13335,291893,1534538,1541001,1541008,1541033,1543495,1543504,1543522,1543945,1543950,1544075,1544193,1544253
1,1,9,17,3581,7906,7943,13007,13306,13335,291516,1535364,1541001,1541007,1541084,1543495,1543504,1543534,1543945,1543950,1544028,1544188,1544250
0,1,9,17,3581,7906,7935,12998,13308,13335,291516,1538543,1541001,1541007,1541854,1543495,1543504,1543769,1543945,1543999,1544018,1544231,1544249
0,1,9,18,3582,7908,7931,12997,13304,13335,301654,1534465,1541001,1541007,1541026,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544265
1,1,10,22,3586,7907,7931,12997,13304,13335,747704,1534409,1541001,1541007,1541089,1543495,1543504,1543528,1543945,1543952,1544018,1544188,1544262
1,1,9,18,3582,7908,7931,12997,13304,13335,320800,1534411,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544019,1544196,1544248
0,1,9,17,3581,7906,7943,13007,13306,13335,291643,1534530,1541001,1541007,1541291,1543495,1543504,1543575,1543945,1543950,1544025,1544188,1544253
1,2,9,85,3617,7906,7931,12997,13304,13334,291516,1534482,1541002,1541007,1541088,1543495,1543504,1543557,1543947,1543951,1544030,1544194,1544250
0,1,9,18,3582,7908,7931,12997,13304,13335,298772,1534410,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544254
0,1,10,23,3587,7907,7931,12997,13304,13335,291516,1534463,1541001,1541007,1541059,1543495,1543504,1543521,1543945,1543951,1544032,1544188,1544251
1,1,10,36,3600,7907,7931,12997,13304,13335,294131,1534477,1541001,1541008,1541049,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544254
0,1,9,110,3655,7907,7931,12997,13304,13335,317754,1534814,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543959,1544024,1544190,1544261
0,1,9,17,3581,7906,7932,12999,13305,13335,315571,1534452,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544033,1544191,1544266
0,1,9,18,3582,7908,7931,12997,13304,13335,296684,1534473,1541001,1541007,1541030,1543495,1543504,1543514,1543945,1543950,1544025,1544189,1544259
0,2,9,314,3813,7906,7931,12997,13304,39243,447547,1535179,1541002,1541007,1542128,1543495,1543504,1543804,1543945,1543950,1544096,1544188,1544255
0,2,9,1488,6224,7906,7931,12997,13304,13334,382249,1534446,1541002,1541007,1541149,1543495,1543504,1543564,1543946,1543951,1544029,1544187,1544255
1,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534439,1541001,1541007,1541027,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544253
0,1,9,17,3581,7906,7943,13007,13306,13335,345382,1534892,1541001,1541007,1541034,1543495,1543504,1543522,1543945,1543950,1544021,1544193,1544249
1,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534420,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544019,1544189,1544248
0,2,9,552,3581,7906,7931,12997,13304,177671,293291,1534568,1541002,1541007,1541040,1543495,1543504,1543546,1543947,1543951,1544018,1544194,1544256
0,1,9,64,3626,7909,7931,12997,13304,13335,753746,1534882,1541001,1541007,1541037,1543495,1543504,1543543,1543946,1543950,1544018,1544201,1544260
0,1,9,17,3581,7906,7933,13000,13305,13335,1110304,1534834,1541001,1541007,1541049,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544254
0,1,10,24,3583,7907,7931,12997,13304,13335,291566,1534466,1541001,1541007,1541309,1543495,1543504,1543664,1543945,1543971,1544026,1544215,1544258
0,1,10,41,3603,7907,7931,12997,13304,13335,882240,1535319,1541001,1541007,1541066,1543495,1543504,1543521,1543945,1543951,1544018,1544188,1544250
0,3,10,17,3581,7906,8114,12997,13305,13334,291544,1534545,1541003,1541009,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544255
0,1,9,18,3582,7908,7931,12997,13304,13335,291517,1534409,1541001,1541007,1541097,1543495,1543504,1543524,1543945,1543950,1544018,1544188,1544258
0,1,9,27,3591,7907,7931,12997,13304,13335,435029,1534418,1541001,1541007,1541169,1543495,1543504,1543528,1543945,1543950,1544029,1544188,1544250
0,1,9,18,3582,7908,7931,12997,13304,13335,292169,1534506,1541001,1541007,1541117,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544255
0,1,9,17,3581,7906,7933,13000,13305,259339,291516,1534413,1541001,1541007,1541772,1543495,1543504,1543592,1543946,1544004,1544018,1544220,1544256
0,1,9,17,3581,7906,7938,13003,13305,13335,305485,1534550,1541001,1541007,1541032,1543495,1543504,1543537,1543946,1543966,1544018,1544203,1544258
0,1,9,29,3592,7907,7931,12997,13304,13335,1097437,1534865,1541001,1541007,1541132,1543495,1543504,1543561,1543946,1543951,1544051,1544187,1544265
0,1,9,28,3588,7907,7931,12997,13304,13335,341984,1534896,1541001,1541007,1541044,1543495,1543504,1543555,1543947,1543975,1544071,1544196,1544251
0,1,10,116,3665,7912,7931,12997,13304,13335,293491,1536999,1541001,1541007,1541241,1543495,1543504,1543618,1543948,1543957,1544018,1544200,1544263
0,1,9,18,3582,7908,7931,12997,13304,13335,291533,1534421,1541001,1541007,1541022,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544269
0,1,10,26,3590,7907,7931,12997,13304,13335,294293,1534411,1541001,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544024,1544202,1544253
0,1,9,1069,4020,7907,7931,12997,13304,13335,340371,1534417,1541001,1541007,1541093,1543495,1543504,1543587,1543948,1543964,1544019,1544200,1544248
0,1,10,31,3595,7907,7931,12997,13304,13335,302906,1534489,1541001,1541007,1541050,1543495,1543504,1543560,1543945,1543961,1544024,1544190,1544254
0,1,9,17,3581,7906,7950,13003,13305,13335,371608,1534410,1541001,1541007,1541188,1543495,1543504,1543559,1543946,1543955,1544018,1544199,1544254
1,1,9,18,3582,7908,7931,12997,13304,13335,298970,1534521,1541001,1541007,1541029,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544258
1,1,9,28,3588,7907,7931,12997,13304,13335,319514,1534449,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544028,1544193,1544255
0,1,9,18,3582,7908,7931,12997,13304,13335,293543,1534409,1541001,1541007,1541048,1543495,1543504,1543533,1543945,1543950,1544025,1544188,1544249
0,1,9,33,3597,7907,7931,12997,13304,13335,365091,1535241,1541001,1541007,1541130,1543495,1543504,1543561,1543946,1543951,1544040,1544187,1544269
0,1,9,17,3581,7906,7937,13005,13305,13335,607198,1534455,1541001,1541007,1541669,1543495,1543504,1543820,1543947,1543950,1544018,1544196,1544254
0,1,9,17,3581,7906,7932,12999,13305,13335,368009,1534426,1541001,1541009,1541014,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544256
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534645,1541001,1541007,1541170,1543495,1543504,1543524,1543945,1543952,1544019,1544188,1544264
0,2,9,49,3586,7906,7931,12997,13304,65108,435624,1534629,1541002,1541007,1541063,1543495,1543504,1543567,1543947,1543975,1544018,1544196,1544264
0,1,10,463,3581,7907,7931,12997,13304,13335,291592,1534514,1541001,1541007,1541054,1543495,1543504,1543536,1543945,1543950,1544018,1544193,1544255
0,1,9,17,3581,7906,7934,13001,13305,13335,300827,1534440,1541001,1541007,1541013,1543495,1543504,1543519,1543946,1543956,1544021,1544192,1544259
0,1,9,18,3582,7908,7931,12997,13304,13335,292052,1534474,1541001,1541007,1541028,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544251
0,1,9,18,3582,7908,7931,12997,13304,13335,291576,1534510,1541001,1541007,1541019,1543495,1543504,1543527,1543947,1543955,1544018,1544196,1544251
0,1,10,73,3637,7907,7931,12997,13304,13335,291516,1534430,1541001,1541007,1541059,1543495,1543504,1543521,1543945,1543952,1544030,1544188,1544256
1,1,9,70,3631,7908,7931,12997,13304,13335,293264,1535635,1541001,1541007,1541068,1543495,1543504,1543571,1543947,1543968,1544018,1544196,1544268
0,1,9,28,3588,7907,7931,12997,13304,13335,1092902,1535224,1541001,1541007,1541055,1543495,1543504,1543536,1543945,1543950,1544028,1544193,1544253
0,1,10,72,3624,7907,7931,12997,13304,13335,291516,1534409,1541001,1541007,1541057,1543495,1543504,1543521,1543945,1543951,1544032,1544188,1544261
0,2,9,114,3831,7906,7931,12997,13304,13334,291516,1534568,1541002,1541007,1541106,1543495,1543504,1543606,1543946,1543954,1544029,1544187,1544253
0,1,9,18,3582,7908,7931,12997,13304,13335,1069417,1534409,1541001,1541007,1541490,1543495,1543504,1543593,1543945,1543950,1544018,1544188,1544254
0,1,9,64,3626,7909,7931,12997,13304,13335,291516,1535610,1541001,1541007,1541207,1543495,1543504,1543578,1543945,1543952,1544018,1544205,1544252
1,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534738,1541001,1541007,1541193,1543495,1543504,1543524,1543945,1543952,1544018,1544188,1544255
0,1,9,27,3591,7907,7931,12997,13304,13335,525849,1534462,1541001,1541007,1541075,1543495,1543504,1543547,1543946,1543954,1544018,1544206,1544259
0,1,9,17,3581,7906,7935,12998,13308,13335,292555,1534521,1541001,1541007,1541043,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544258
0,1,10,41,3603,7907,7931,12997,13304,13335,1282692,1534959,1541001,1541007,1541066,1543495,1543504,1543521,1543945,1543951,1544018,1544188,1544263
0,1,9,54,3616,7909,7931,12997,13304,13335,291516,1534412,1541001,1541007,1541212,1543495,1543504,1543553,1543945,1543957,1544032,1544209,1544254
0,1,10,25,3589,7907,7931,12997,13304,13335,815646,1534409,1541001,1541007,1541066,1543495,1543504,1543521,1543945,1543951,1544029,1544188,1544261
0,1,10,19,3583,7907,7931,12997,13304,13335,554502,1534462,1541001,1541007,1541103,1543495,1543504,1543602,1543947,1543951,1544071,1544195,1544267
0,1,9,42,3604,7907,7931,12997,13304,13335,291516,1534594,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543959,1544030,1544190,1544258
0,1,9,21,3584,7909,7931,12997,13304,13335,292362,1534409,1541001,1541007,1541263,1543496,1543505,1543622,1543947,1543951,1544018,1544187,1544271
0,1,10,35,3599,7909,7931,12997,13304,13335,310678,1535960,1541001,1541007,1541018,1543495,1543504,1543517,1543946,1543952,1544024,1544187,1544258
0,1,10,35,3599,7909,7931,12997,13304,13335,869283,1534411,1541001,1541007,1541020,1543495,1543504,1543530,1543946,1543958,1544029,1544187,1544265
1,1,9,27,3591,7907,7931,12997,13304,13335,1118405,1534765,1541001,1541007,1541016,1543495,1543504,1543516,1543945,1543961,1544022,1544190,1544270
0,1,10,19,3583,7907,7931,12997,13304,13335,469587,1534432,1541001,1541007,1541192,1543495,1543504,1543596,1543945,1543976,1544018,1544198,1544252
0,1,9,28,3588,7907,7931,12997,13304,13335,298762,1534576,1541001,1541008,1542223,1543495,1543504,1543742,1543945,1543957,1544018,1544214,1544249
0,1,9,17,3581,7906,7932,12999,13305,13335,291698,1534431,1541001,1541009,1541015,1543495,1543504,1543515,1543948,1543953,1544031,1544191,1544264
1,2,9,85,3581,7906,7931,12997,13304,13334,698439,1534484,1541002,1541007,1541042,1543495,1543504,1543551,1543945,1543965,1544023,1544202,1544270
0,1,9,18,3582,7908,7931,12997,13304,13335,291516,1534441,1541001,1541007,1541024,1543495,1543504,1543514,1543945,1543950,1544018,1544189,1544254
0,1,9,29,3592,7907,7931,12997,13304,13335,291516,1534521,1541001,1541007,1541049,1543495,1543504,1543523,1543946,1543951,1544018,1544187,1544259
0,1,10,53,3615,7908,7931,12997,13304,13335,300702,1534419,1541001,1541007,1541357,1543495,1543504,1543637,1543946,1543952,1544040,1544187,1544269
0,1,9,17,3581,7906,7933,13000,13305,13335,312203,1534411,1541001,1541007,1541037,1543495,1543504,1543543,1543946,1543950,1544018,1544201,1544259
0,1,10,26,3590,7907,7931,12997,13304,13335,348464,1534409,1541001,1541007,1541066,1543495,1543504,1543521,1543945,1543951,1544029,1544188,1544259
0,1,9,20,3585,7907,7931,12997,13304,13335,296950,1534453,1541001,1541007,1541203,1543495,1543504,1543573,1543947,1543954,1544018,1544187,1544256
0,1,10,25,3589,7907,7931,12997,13304,13335,687160,1534411,1541001,1541007,1541057,1543495,1543504,1543521,1543945,1543951,1544018,1544188,1544260
0,1,9,18,3582,7908,7931,12997,13304,13335,291533,1534412,1541001,1541007,1541122,1543495,1543504,1543520,1543945,1543950,1544018,1544188,1544256
